gi|261819394|ref|YP_003257500.1|	gi|188533387|ref|YP_001907184.1|	205	215	161	44	27.33	2e-15	68.9
gi|261819395|ref|YP_003257501.1|	gi|188533789|ref|YP_001907586.1|	382	322	124	32	25.81	0.39	29.3
gi|261819396|ref|YP_003257502.1|	gi|188532588|ref|YP_001906385.1|	38	140	15	8	53.33	9.1	19.6
gi|261819397|ref|YP_003257503.1|	gi|188535549|ref|YP_001909346.1|	429	429	430	111	25.81	2e-31	  121
gi|261819398|ref|YP_003257504.1|	gi|188532453|ref|YP_001906250.1|	85	87	86	31	36.05	4e-09	46.6
gi|261819399|ref|YP_003257505.1|	gi|188534248|ref|YP_001908045.1|	266	262	245	185	75.51	4e-128	  365
gi|261819400|ref|YP_003257506.1|	gi|188534247|ref|YP_001908044.1|	264	263	257	200	77.82	5e-141	  398
gi|261819401|ref|YP_003257507.1|	gi|188534246|ref|YP_001908043.1|	380	381	382	306	80.10	0.0	  624
gi|261819402|ref|YP_003257508.1|	gi|188534245|ref|YP_001908042.1|	340	319	290	207	71.38	9e-152	  431
gi|261819403|ref|YP_003257509.1|	gi|188532636|ref|YP_001906433.1|	107	107	103	48	46.60	2e-29	  102
gi|261819404|ref|YP_003257510.1|	gi|188532635|ref|YP_001906432.1|	438	439	426	216	50.70	2e-162	  466
gi|261819405|ref|YP_003257511.1|	gi|188532632|ref|YP_001906429.1|	465	478	484	155	32.02	2e-60	  205
gi|261819406|ref|YP_003257512.1|	gi|188532453|ref|YP_001906250.1|	85	87	85	32	37.65	7e-10	48.9
gi|261819407|ref|YP_003257513.1|	gi|188535557|ref|YP_001909354.1|	428	438	420	275	65.48	0.0	  571
gi|261819408|ref|YP_003257514.1|	gi|188535556|ref|YP_001909353.1|	124	120	105	47	44.76	1e-25	93.2
gi|261819409|ref|YP_003257515.1|	gi|188535555|ref|YP_001909352.1|	137	139	137	105	76.64	2e-73	  216
gi|261819410|ref|YP_003257516.1|	gi|188535555|ref|YP_001909352.1|	150	139	137	67	48.91	3e-40	  132
gi|261819411|ref|YP_003257517.1|	gi|188535138|ref|YP_001908935.1|	204	824	70	24	34.29	0.43	28.1
gi|261819412|ref|YP_003257518.1|	gi|188534309|ref|YP_001908106.1|	552	562	558	140	25.09	4e-35	  135
gi|261819413|ref|YP_003257519.1|	gi|188534062|ref|YP_001907859.1|	470	478	466	157	33.69	3e-71	  234
gi|261819414|ref|YP_003257520.1|	gi|188534058|ref|YP_001907855.1|	542	546	530	282	53.21	0.0	  541
gi|261819415|ref|YP_003257521.1|	gi|188534059|ref|YP_001907856.1|	240	239	240	145	60.42	5e-102	  297
gi|261819416|ref|YP_003257522.1|	gi|188532910|ref|YP_001906707.1|	92	167	46	12	26.09	1.2	24.3
gi|261819417|ref|YP_003257523.1|	gi|188534454|ref|YP_001908251.1|	447	414	46	16	34.78	0.20	30.4
gi|261819418|ref|YP_003257524.1|	gi|188535508|ref|YP_001909305.1|	535	536	525	425	80.95	0.0	  913
gi|261819419|ref|YP_003257525.1|	gi|188535507|ref|YP_001909304.1|	339	339	339	307	90.56	0.0	  621
gi|261819420|ref|YP_003257526.1|	gi|188535506|ref|YP_001909303.1|	300	300	291	260	89.35	0.0	  503
gi|261819421|ref|YP_003257527.1|	gi|188535505|ref|YP_001909302.1|	326	328	325	293	90.15	0.0	  603
gi|261819422|ref|YP_003257528.1|	gi|188535504|ref|YP_001909301.1|	336	333	319	279	87.46	0.0	  584
gi|261819423|ref|YP_003257529.1|	gi|188535490|ref|YP_001909287.1|	201	440	44	13	29.55	0.37	28.1
gi|261819424|ref|YP_003257530.1|	gi|188532380|ref|YP_001906177.1|	145	610	58	17	29.31	0.30	27.7
gi|261819425|ref|YP_003257531.1|	gi|188532288|ref|YP_001906085.1|	163	386	35	9	25.71	1.2	25.8
gi|261819426|ref|YP_003257532.1|	gi|188532804|ref|YP_001906601.1|	235	182	54	19	35.19	0.34	28.1
gi|261819427|ref|YP_003257533.1|	gi|188534292|ref|YP_001908089.1|	89	280	39	14	35.90	2.5	23.5
gi|261819428|ref|YP_003257534.1|	gi|188533530|ref|YP_001907327.1|	179	465	19	9	47.37	5.8	24.3
gi|261819429|ref|YP_003257535.1|	gi|188535141|ref|YP_001908938.1|	123	1654	32	8	25.00	3.3	24.3
gi|261819430|ref|YP_003257536.1|	gi|188533856|ref|YP_001907653.1|	172	888	87	21	24.14	0.37	27.7
gi|261819431|ref|YP_003257537.1|	gi|188535552|ref|YP_001909349.1|	417	416	416	326	78.37	0.0	  712
gi|261819432|ref|YP_003257538.1|	gi|188535551|ref|YP_001909348.1|	402	402	402	289	71.89	0.0	  623
gi|261819433|ref|YP_003257539.1|	gi|188535518|ref|YP_001909315.1|	481	467	402	82	20.40	8e-16	76.3
gi|261819434|ref|YP_003257540.1|	gi|188533513|ref|YP_001907310.1|	340	351	303	91	30.03	4e-32	  121
gi|261819435|ref|YP_003257541.1|	gi|188532834|ref|YP_001906631.1|	304	236	127	37	29.13	7e-08	49.3
gi|261819436|ref|YP_003257542.1|	gi|188535549|ref|YP_001909346.1|	449	429	285	61	21.40	6e-20	88.6
gi|261819437|ref|YP_003257543.1|	gi|188535369|ref|YP_001909166.1|	597	586	517	261	50.48	6e-175	  510
gi|261819438|ref|YP_003257544.1|	gi|188533383|ref|YP_001907180.1|	341	376	97	28	28.87	1.1	27.7
gi|261819439|ref|YP_003257545.1|	gi|188535499|ref|YP_001909296.1|	1159	1345	288	89	30.90	1e-33	  137
gi|261819439|ref|YP_003257545.1|	gi|188535499|ref|YP_001909296.1|	1159	1345	619	144	23.26	6e-12	67.0
gi|261819439|ref|YP_003257545.1|	gi|188535499|ref|YP_001909296.1|	1159	1345	66	21	31.82	1.5	29.3
gi|261819440|ref|YP_003257546.1|	gi|188535497|ref|YP_001909294.1|	371	333	236	76	32.20	9e-25	  100
gi|261819441|ref|YP_003257547.1|	gi|188535500|ref|YP_001909297.1|	785	798	771	212	27.50	2e-70	  246
gi|261819442|ref|YP_003257548.1|	gi|188535501|ref|YP_001909298.1|	899	699	659	304	46.13	0.0	  603
gi|261819443|ref|YP_003257549.1|	gi|188535502|ref|YP_001909299.1|	245	265	240	60	25.00	4e-18	77.8
gi|261819444|ref|YP_003257550.1|	gi|188532839|ref|YP_001906636.1|	69	182	60	18	30.00	0.10	26.6
gi|261819445|ref|YP_003257551.1|	gi|188534452|ref|YP_001908249.1|	524	193	109	25	22.94	2.0	26.9
gi|261819446|ref|YP_003257552.1|	gi|188533142|ref|YP_001906939.1|	68	126	46	16	34.78	0.27	25.4
gi|261819447|ref|YP_003257553.1|	gi|188534543|ref|YP_001908340.1|	552	118	87	27	31.03	0.39	28.5
gi|261819448|ref|YP_003257554.1|	gi|188535496|ref|YP_001909293.1|	393	664	410	176	42.93	5e-90	  285
gi|261819449|ref|YP_003257555.1|	gi|188535495|ref|YP_001909292.1|	430	424	414	348	84.06	0.0	  682
gi|261819450|ref|YP_003257556.1|	gi|188535494|ref|YP_001909291.1|	500	488	490	290	59.18	0.0	  593
gi|261819451|ref|YP_003257557.1|	gi|188533388|ref|YP_001907185.1|	310	297	297	157	52.86	1e-117	  342
gi|261819452|ref|YP_003257558.1|	gi|188532262|ref|YP_001906059.1|	338	334	323	243	75.23	2e-175	  491
gi|261819453|ref|YP_003257559.1|	gi|188534645|ref|YP_001908442.1|	400	453	295	69	23.39	2e-04	39.7
gi|261819454|ref|YP_003257560.1|	gi|188535395|ref|YP_001909192.1|	188	184	188	110	58.51	6e-73	  219
gi|261819455|ref|YP_003257561.1|	gi|188535394|ref|YP_001909191.1|	225	221	216	155	71.76	7e-109	  313
gi|261819456|ref|YP_003257562.1|	gi|188535393|ref|YP_001909190.1|	81	81	80	61	76.25	4e-43	  135
gi|261819457|ref|YP_003257563.1|	gi|188535392|ref|YP_001909189.1|	784	751	756	450	59.52	0.0	  754
gi|261819458|ref|YP_003257564.1|	gi|188535391|ref|YP_001909188.1|	209	209	208	117	56.25	8e-77	  230
gi|261819459|ref|YP_003257565.1|	gi|188532547|ref|YP_001906344.1|	106	522	53	17	32.08	3.4	23.5
gi|261819460|ref|YP_003257566.1|	gi|188535389|ref|YP_001909186.1|	92	89	85	53	62.35	3e-33	  110
gi|261819461|ref|YP_003257567.1|	gi|188535388|ref|YP_001909185.1|	191	201	191	138	72.25	1e-88	  259
gi|261819462|ref|YP_003257568.1|	gi|188535387|ref|YP_001909184.1|	471	494	314	269	85.67	0.0	  535
gi|261819463|ref|YP_003257569.1|	gi|188535386|ref|YP_001909183.1|	223	222	223	198	88.79	2e-142	  398
gi|261819464|ref|YP_003257570.1|	gi|188535385|ref|YP_001909182.1|	322	293	290	220	75.86	3e-167	  468
gi|261819465|ref|YP_003257571.1|	gi|188535384|ref|YP_001909181.1|	285	284	285	249	87.37	0.0	  519
gi|261819466|ref|YP_003257572.1|	gi|188535383|ref|YP_001909180.1|	148	132	128	57	44.53	3e-30	  106
gi|261819467|ref|YP_003257573.1|	gi|188535382|ref|YP_001909179.1|	370	371	371	305	82.21	0.0	  635
gi|261819468|ref|YP_003257574.1|	gi|188535381|ref|YP_001909178.1|	308	308	308	285	92.53	0.0	  548
gi|261819469|ref|YP_003257575.1|	gi|188535380|ref|YP_001909177.1|	424	424	423	355	83.92	0.0	  676
gi|261819470|ref|YP_003257576.1|	gi|188535379|ref|YP_001909176.1|	256	255	253	212	83.79	4e-157	  438
gi|261819471|ref|YP_003257577.1|	gi|188535378|ref|YP_001909175.1|	233	233	233	209	89.70	1e-148	  415
gi|261819472|ref|YP_003257578.1|	gi|188533868|ref|YP_001907665.1|	396	395	392	143	36.48	2e-79	  250
gi|261819473|ref|YP_003257579.1|	gi|188533608|ref|YP_001907405.1|	548	560	339	183	53.98	5e-99	  311
gi|261819474|ref|YP_003257580.1|	gi|188533606|ref|YP_001907403.1|	556	554	449	204	45.43	4e-101	  317
gi|261819475|ref|YP_003257581.1|	gi|188533608|ref|YP_001907405.1|	556	560	331	182	54.98	8e-100	  313
gi|261819476|ref|YP_003257582.1|	gi|188533608|ref|YP_001907405.1|	559	560	334	184	55.09	9e-100	  313
gi|261819477|ref|YP_003257583.1|	gi|188534491|ref|YP_001908288.1|	452	449	451	302	66.96	2e-178	  508
gi|261819478|ref|YP_003257584.1|	gi|188534492|ref|YP_001908289.1|	260	258	255	160	62.75	2e-116	  335
gi|261819479|ref|YP_003257585.1|	gi|188534493|ref|YP_001908290.1|	218	207	204	152	74.51	2e-113	  324
gi|261819480|ref|YP_003257586.1|	gi|188534494|ref|YP_001908291.1|	424	420	423	289	68.32	0.0	  590
gi|261819481|ref|YP_003257587.1|	gi|188534495|ref|YP_001908292.1|	304	302	299	226	75.59	1e-151	  428
gi|261819482|ref|YP_003257588.1|	gi|188534496|ref|YP_001908293.1|	253	253	253	168	66.40	4e-121	  347
gi|261819483|ref|YP_003257589.1|	gi|188533821|ref|YP_001907618.1|	92	147	45	15	33.33	1.6	23.9
gi|261819484|ref|YP_003257590.1|	gi|188534946|ref|YP_001908743.1|	97	384	16	9	56.25	1.7	24.3
gi|261819485|ref|YP_003257591.1|	gi|188534791|ref|YP_001908588.1|	80	355	25	11	44.00	0.24	25.8
gi|261819486|ref|YP_003257592.1|	gi|188535375|ref|YP_001909172.1|	444	438	437	340	77.80	0.0	  707
gi|261819487|ref|YP_003257593.1|	gi|188535374|ref|YP_001909171.1|	295	295	295	231	78.31	4e-162	  454
gi|261819488|ref|YP_003257594.1|	gi|188535373|ref|YP_001909170.1|	281	281	281	218	77.58	2e-157	  441
gi|261819489|ref|YP_003257595.1|	gi|188535372|ref|YP_001909169.1|	357	356	349	251	71.92	0.0	  525
gi|261819490|ref|YP_003257596.1|	gi|188535371|ref|YP_001909168.1|	249	246	246	177	71.95	2e-127	  362
gi|261819491|ref|YP_003257597.1|	gi|188532937|ref|YP_001906734.1|	318	401	33	13	39.39	0.21	29.6
gi|261819492|ref|YP_003257598.1|	gi|188533135|ref|YP_001906932.1|	98	286	36	13	36.11	3.1	23.5
gi|261819493|ref|YP_003257599.1|	gi|188532254|ref|YP_001906051.1|	154	157	154	84	54.55	2e-59	  182
gi|261819494|ref|YP_003257600.1|	gi|188534065|ref|YP_001907862.1|	269	240	255	124	48.63	2e-77	  235
gi|261819495|ref|YP_003257601.1|	gi|188534064|ref|YP_001907861.1|	724	718	737	292	39.62	7e-148	  449
gi|261819496|ref|YP_003257602.1|	gi|188532255|ref|YP_001906052.1|	456	459	454	356	78.41	0.0	  670
gi|261819497|ref|YP_003257603.1|	gi|188532256|ref|YP_001906053.1|	232	233	233	211	90.56	5e-151	  421
gi|261819498|ref|YP_003257604.1|	gi|188532257|ref|YP_001906054.1|	174	169	150	62	41.33	8e-35	  120
gi|261819499|ref|YP_003257605.1|	gi|188533346|ref|YP_001907143.1|	1249	308	112	26	23.21	0.72	30.0
gi|261819500|ref|YP_003257606.1|	gi|188535295|ref|YP_001909092.1|	369	633	45	18	40.00	0.21	30.0
gi|261819501|ref|YP_003257607.1|	gi|188533695|ref|YP_001907492.1|	853	319	78	24	30.77	0.30	30.8
gi|261819502|ref|YP_003257608.1|	gi|188533781|ref|YP_001907578.1|	379	223	45	15	33.33	1.6	26.9
gi|261819503|ref|YP_003257609.1|	gi|188535441|ref|YP_001909238.1|	690	241	22	11	50.00	4.0	26.6
gi|261819504|ref|YP_003257610.1|	gi|188533839|ref|YP_001907636.1|	395	394	389	231	59.38	8e-146	  421
gi|261819505|ref|YP_003257611.1|	gi|188532258|ref|YP_001906055.1|	300	300	299	207	69.23	7e-150	  424
gi|261819506|ref|YP_003257612.1|	gi|188532259|ref|YP_001906056.1|	320	320	320	285	89.06	0.0	  589
gi|261819507|ref|YP_003257613.1|	gi|188535417|ref|YP_001909214.1|	280	283	277	118	42.60	8e-74	  228
gi|261819508|ref|YP_003257614.1|	gi|188535416|ref|YP_001909213.1|	96	92	100	38	38.00	6e-14	60.5
gi|261819509|ref|YP_003257615.1|	gi|188533258|ref|YP_001907055.1|	98	329	13	7	53.85	3.8	23.1
gi|261819510|ref|YP_003257616.1|	gi|188533013|ref|YP_001906810.1|	361	1435	400	118	29.50	9e-24	  100
gi|261819510|ref|YP_003257616.1|	gi|188533013|ref|YP_001906810.1|	361	1435	187	60	32.09	5e-14	70.5
gi|261819510|ref|YP_003257616.1|	gi|188533013|ref|YP_001906810.1|	361	1435	195	55	28.21	9e-08	50.4
gi|261819510|ref|YP_003257616.1|	gi|188533013|ref|YP_001906810.1|	361	1435	188	54	28.72	9e-07	47.4
gi|261819510|ref|YP_003257616.1|	gi|188533013|ref|YP_001906810.1|	361	1435	23	10	43.48	2.9	26.6
gi|261819511|ref|YP_003257617.1|	gi|188532436|ref|YP_001906233.1|	231	150	50	15	30.00	0.89	26.6
gi|261819512|ref|YP_003257618.1|	gi|188533014|ref|YP_001906811.1|	176	176	174	116	66.67	4e-84	  246
gi|261819513|ref|YP_003257619.1|	gi|188535092|ref|YP_001908889.1|	78	353	33	11	33.33	0.96	24.3
gi|261819514|ref|YP_003257620.1|	gi|188533997|ref|YP_001907794.1|	143	301	37	11	29.73	7.1	23.1
gi|261819515|ref|YP_003257621.1|	gi|188534267|ref|YP_001908064.1|	147	754	17	8	47.06	2.0	25.0
gi|261819516|ref|YP_003257622.1|	gi|188533813|ref|YP_001907610.1|	149	1299	55	14	25.45	0.17	28.5
gi|261819517|ref|YP_003257623.1|	gi|188532383|ref|YP_001906180.1|	105	266	44	15	34.09	0.15	27.3
gi|261819518|ref|YP_003257624.1|	gi|188533594|ref|YP_001907391.1|	141	139	69	18	26.09	0.44	26.6
gi|261819519|ref|YP_003257625.1|	gi|188532373|ref|YP_001906170.1|	120	236	29	10	34.48	2.3	24.3
gi|261819520|ref|YP_003257626.1|	gi|188534177|ref|YP_001907974.1|	117	512	30	8	26.67	2.4	24.3
gi|261819521|ref|YP_003257627.1|	gi|188533785|ref|YP_001907582.1|	194	465	25	10	40.00	2.2	25.8
gi|261819522|ref|YP_003257628.1|	gi|188534585|ref|YP_001908382.1|	88	556	51	15	29.41	0.17	26.9
gi|261819523|ref|YP_003257629.1|	gi|188534488|ref|YP_001908285.1|	294	261	180	53	29.44	2e-15	70.9
gi|261819524|ref|YP_003257630.1|	gi|188534254|ref|YP_001908051.1|	367	209	41	15	36.59	0.61	28.1
gi|261819525|ref|YP_003257631.1|	gi|188532267|ref|YP_001906064.1|	255	255	240	201	83.75	1e-148	  416
gi|261819526|ref|YP_003257632.1|	gi|188532268|ref|YP_001906065.1|	199	197	199	107	53.77	3e-72	  218
gi|261819527|ref|YP_003257633.1|	gi|188532269|ref|YP_001906066.1|	140	147	140	80	57.14	2e-48	  153
gi|261819528|ref|YP_003257634.1|	gi|188532270|ref|YP_001906067.1|	248	248	248	183	73.79	8e-139	  391
gi|261819529|ref|YP_003257635.1|	gi|188532273|ref|YP_001906070.1|	336	336	336	279	83.04	0.0	  577
gi|261819530|ref|YP_003257636.1|	gi|188532275|ref|YP_001906072.1|	503	504	502	425	84.66	0.0	  912
gi|261819531|ref|YP_003257637.1|	gi|188532276|ref|YP_001906073.1|	279	278	278	212	76.26	1e-156	  439
gi|261819532|ref|YP_003257638.1|	gi|188532277|ref|YP_001906074.1|	79	79	79	68	86.08	1e-41	  131
gi|261819533|ref|YP_003257639.1|	gi|188532278|ref|YP_001906075.1|	161	161	161	144	89.44	3e-104	  296
gi|261819534|ref|YP_003257640.1|	gi|188534977|ref|YP_001908774.1|	305	187	29	12	41.38	1.1	26.9
gi|261819535|ref|YP_003257641.1|	gi|188532279|ref|YP_001906076.1|	443	443	443	384	86.68	0.0	  793
gi|261819536|ref|YP_003257642.1|	gi|188532280|ref|YP_001906077.1|	176	176	176	163	92.61	7e-118	  332
gi|261819537|ref|YP_003257643.1|	gi|188532281|ref|YP_001906078.1|	257	293	251	148	58.96	3e-93	  277
gi|261819538|ref|YP_003257644.1|	gi|188532282|ref|YP_001906079.1|	347	345	338	219	64.79	3e-166	  469
gi|261819539|ref|YP_003257645.1|	gi|188532283|ref|YP_001906080.1|	732	732	731	563	77.02	0.0	 1179
gi|261819540|ref|YP_003257646.1|	gi|188532284|ref|YP_001906081.1|	71	70	70	61	87.14	1e-42	  132
gi|261819541|ref|YP_003257647.1|	gi|188533965|ref|YP_001907762.1|	337	333	287	105	36.59	8e-31	  117
gi|261819542|ref|YP_003257648.1|	gi|188533537|ref|YP_001907334.1|	320	377	346	85	24.57	5e-09	53.5
gi|261819543|ref|YP_003257649.1|	gi|188533023|ref|YP_001906820.1|	265	264	235	91	38.72	1e-46	  156
gi|261819544|ref|YP_003257650.1|	gi|188532287|ref|YP_001906084.1|	105	105	105	98	93.33	2e-71	  209
gi|261819545|ref|YP_003257651.1|	gi|188532288|ref|YP_001906085.1|	425	386	386	333	86.27	0.0	  688
gi|261819546|ref|YP_003257652.1|	gi|188532289|ref|YP_001906086.1|	811	811	811	678	83.60	0.0	 1377
gi|261819547|ref|YP_003257653.1|	gi|188532290|ref|YP_001906087.1|	298	303	297	264	88.89	0.0	  561
gi|261819548|ref|YP_003257654.1|	gi|188533413|ref|YP_001907210.1|	60	235	28	11	39.29	0.69	23.9
gi|261819549|ref|YP_003257655.1|	gi|188532298|ref|YP_001906095.1|	302	307	302	278	92.05	0.0	  579
gi|261819550|ref|YP_003257656.1|	gi|188532299|ref|YP_001906096.1|	468	466	466	387	83.05	0.0	  822
gi|261819551|ref|YP_003257657.1|	gi|188532300|ref|YP_001906097.1|	213	218	203	178	87.68	6e-130	  366
gi|261819552|ref|YP_003257658.1|	gi|188532301|ref|YP_001906098.1|	128	118	112	75	66.96	2e-46	  146
gi|261819553|ref|YP_003257659.1|	gi|188532302|ref|YP_001906099.1|	367	367	367	290	79.02	0.0	  619
gi|261819554|ref|YP_003257660.1|	gi|188535153|ref|YP_001908950.1|	631	791	126	39	30.95	8e-14	71.2
gi|261819554|ref|YP_003257660.1|	gi|188535153|ref|YP_001908950.1|	631	791	217	47	21.66	0.87	29.3
gi|261819555|ref|YP_003257661.1|	gi|188532303|ref|YP_001906100.1|	285	283	263	182	69.20	3e-137	  390
gi|261819556|ref|YP_003257662.1|	gi|188532304|ref|YP_001906101.1|	345	345	339	210	61.95	1e-160	  454
gi|261819557|ref|YP_003257663.1|	gi|188532305|ref|YP_001906102.1|	319	320	317	222	70.03	3e-167	  469
gi|261819558|ref|YP_003257664.1|	gi|188532306|ref|YP_001906103.1|	316	316	316	264	83.54	0.0	  553
gi|261819559|ref|YP_003257665.1|	gi|188535281|ref|YP_001909078.1|	394	394	394	376	95.43	0.0	  744
gi|261819560|ref|YP_003257666.1|	gi|188532308|ref|YP_001906105.1|	127	127	127	105	82.68	2e-57	  175
gi|261819561|ref|YP_003257667.1|	gi|188532309|ref|YP_001906106.1|	181	181	181	178	98.34	3e-129	  361
gi|261819562|ref|YP_003257668.1|	gi|188532310|ref|YP_001906107.1|	142	142	142	135	95.07	3e-96	  274
gi|261819563|ref|YP_003257669.1|	gi|188532311|ref|YP_001906108.1|	234	234	233	222	95.28	8e-149	  416
gi|261819564|ref|YP_003257670.1|	gi|188532312|ref|YP_001906109.1|	165	167	164	156	95.12	2e-110	  312
gi|261819565|ref|YP_003257671.1|	gi|188532313|ref|YP_001906110.1|	121	121	121	105	86.78	5e-56	  171
gi|261819566|ref|YP_003257672.1|	gi|188532314|ref|YP_001906111.1|	1342	1342	1342	1272	94.78	0.0	 2628
gi|261819567|ref|YP_003257673.1|	gi|188532315|ref|YP_001906112.1|	1407	1407	1407	1317	93.60	0.0	 2702
gi|261819568|ref|YP_003257674.1|	gi|188532745|ref|YP_001906542.1|	465	464	431	143	33.18	4e-75	  243
gi|261819569|ref|YP_003257675.1|	gi|188532325|ref|YP_001906122.1|	63	62	62	28	45.16	1e-12	55.5
gi|261819570|ref|YP_003257676.1|	gi|188532326|ref|YP_001906123.1|	478	495	467	324	69.38	0.0	  696
gi|261819571|ref|YP_003257677.1|	gi|188533792|ref|YP_001907589.1|	373	809	83	29	34.94	0.004	35.8
gi|261819572|ref|YP_003257678.1|	gi|188532920|ref|YP_001906717.1|	260	256	246	110	44.72	2e-60	  191
gi|261819573|ref|YP_003257679.1|	gi|188534383|ref|YP_001908180.1|	66	81	40	14	35.00	0.015	27.7
gi|261819574|ref|YP_003257680.1|	gi|188534321|ref|YP_001908118.1|	259	256	245	102	41.63	9e-54	  174
gi|261819575|ref|YP_003257681.1|	gi|188532327|ref|YP_001906124.1|	213	214	203	142	69.95	7e-99	  287
gi|261819576|ref|YP_003257682.1|	gi|188532328|ref|YP_001906125.1|	646	644	641	556	86.74	0.0	 1174
gi|261819577|ref|YP_003257683.1|	gi|188532329|ref|YP_001906126.1|	153	168	147	85	57.82	1e-52	  164
gi|261819578|ref|YP_003257684.1|	gi|188532330|ref|YP_001906127.1|	260	261	258	178	68.99	3e-132	  375
gi|261819579|ref|YP_003257685.1|	gi|188532331|ref|YP_001906128.1|	354	355	353	316	89.52	0.0	  666
gi|261819580|ref|YP_003257686.1|	gi|188532332|ref|YP_001906129.1|	229	221	214	147	68.69	5e-106	  306
gi|261819581|ref|YP_003257687.1|	gi|188532333|ref|YP_001906130.1|	196	196	196	169	86.22	2e-127	  358
gi|261819582|ref|YP_003257688.1|	gi|188532334|ref|YP_001906131.1|	90	90	90	88	97.78	1e-58	  175
gi|261819583|ref|YP_003257689.1|	gi|188532335|ref|YP_001906132.1|	227	240	218	97	44.50	1e-55	  177
gi|261819584|ref|YP_003257690.1|	gi|188532336|ref|YP_001906133.1|	428	426	426	356	83.57	0.0	  724
gi|261819585|ref|YP_003257691.1|	gi|188532337|ref|YP_001906134.1|	529	529	529	465	87.90	0.0	  952
gi|261819586|ref|YP_003257692.1|	gi|188532408|ref|YP_001906205.1|	253	248	241	216	89.63	8e-166	  460
gi|261819587|ref|YP_003257693.1|	gi|188532409|ref|YP_001906206.1|	364	366	361	281	77.84	0.0	  561
gi|261819588|ref|YP_003257694.1|	gi|188532410|ref|YP_001906207.1|	392	392	392	287	73.21	0.0	  558
gi|261819589|ref|YP_003257695.1|	gi|188532411|ref|YP_001906208.1|	341	341	341	279	81.82	0.0	  586
gi|261819590|ref|YP_003257696.1|	gi|188534833|ref|YP_001908630.1|	221	227	213	140	65.73	9e-97	  282
gi|261819591|ref|YP_003257697.1|	gi|188534835|ref|YP_001908632.1|	255	257	252	156	61.90	1e-112	  325
gi|261819592|ref|YP_003257698.1|	gi|188533638|ref|YP_001907435.1|	381	413	78	19	24.36	0.88	28.1
gi|261819593|ref|YP_003257699.1|	gi|188535118|ref|YP_001908915.1|	127	1417	31	14	45.16	1.4	25.4
gi|261819594|ref|YP_003257700.1|	gi|188532516|ref|YP_001906313.1|	131	712	52	18	34.62	1.8	25.0
gi|261819595|ref|YP_003257701.1|	gi|188532429|ref|YP_001906226.1|	98	98	98	96	97.96	3e-66	  195
gi|261819596|ref|YP_003257702.1|	gi|188532430|ref|YP_001906227.1|	321	321	321	285	88.79	0.0	  593
