gi|188532182|ref|YP_001905979.1|	gi|261823715|ref|YP_003261821.1|	309	308	306	231	75.49	1e-154	  437
gi|188532183|ref|YP_001905980.1|	gi|261823714|ref|YP_003261820.1|	330	331	327	248	75.84	0.0	  523
gi|188532184|ref|YP_001905981.1|	gi|261820616|ref|YP_003258722.1|	465	466	450	197	43.78	2e-117	  353
gi|188532185|ref|YP_001905982.1|	gi|261823712|ref|YP_003261818.1|	187	196	181	96	53.04	1e-63	  196
gi|188532186|ref|YP_001905983.1|	gi|261823711|ref|YP_003261817.1|	89	89	89	65	73.03	7e-44	  137
gi|188532187|ref|YP_001905984.1|	gi|261823710|ref|YP_003261816.1|	330	328	328	215	65.55	1e-163	  461
gi|188532188|ref|YP_001905985.1|	gi|261823709|ref|YP_003261815.1|	209	207	209	141	67.46	2e-104	  301
gi|188532189|ref|YP_001905986.1|	gi|261823708|ref|YP_003261814.1|	929	929	930	704	75.70	0.0	 1442
gi|188532190|ref|YP_001905987.1|	gi|261823707|ref|YP_003261813.1|	218	211	204	154	75.49	2e-111	  319
gi|188532191|ref|YP_001905988.1|	gi|261823706|ref|YP_003261812.1|	180	185	177	92	51.98	8e-39	  131
gi|188532192|ref|YP_001905989.1|	gi|261823705|ref|YP_003261811.1|	457	457	457	334	73.09	0.0	  696
gi|188532193|ref|YP_001905990.1|	gi|261823698|ref|YP_003261804.1|	469	470	470	434	92.34	0.0	  881
gi|188532194|ref|YP_001905991.1|	gi|261823697|ref|YP_003261803.1|	349	349	349	309	88.54	0.0	  612
gi|188532195|ref|YP_001905992.1|	gi|261823696|ref|YP_003261802.1|	469	469	469	456	97.23	0.0	  952
gi|188532196|ref|YP_001905993.1|	gi|261823695|ref|YP_003261801.1|	607	607	606	584	96.37	0.0	 1204
gi|188532197|ref|YP_001905994.1|	gi|261823694|ref|YP_003261800.1|	201	203	195	127	65.13	1e-94	  275
gi|188532198|ref|YP_001905995.1|	gi|261819452|ref|YP_003257558.1|	290	338	112	29	25.89	0.77	28.1
gi|188532199|ref|YP_001905996.1|	gi|261823693|ref|YP_003261799.1|	145	145	144	101	70.14	7e-74	  218
gi|188532200|ref|YP_001905997.1|	gi|261823692|ref|YP_003261798.1|	333	313	312	269	86.22	0.0	  564
gi|188532201|ref|YP_001905998.1|	gi|261821582|ref|YP_003259688.1|	293	294	244	71	29.10	2e-26	  103
gi|188532202|ref|YP_001905999.1|	gi|261823691|ref|YP_003261797.1|	574	563	559	280	50.09	0.0	  551
gi|188532203|ref|YP_001906000.1|	gi|261823690|ref|YP_003261796.1|	462	462	449	399	88.86	0.0	  777
gi|188532204|ref|YP_001906001.1|	gi|261823689|ref|YP_003261795.1|	693	693	693	569	82.11	0.0	 1148
gi|188532205|ref|YP_001906002.1|	gi|261823688|ref|YP_003261794.1|	231	230	227	180	79.30	4e-133	  375
gi|188532206|ref|YP_001906003.1|	gi|261823687|ref|YP_003261793.1|	707	699	707	628	88.83	0.0	 1323
gi|188532207|ref|YP_001906004.1|	gi|261823686|ref|YP_003261792.1|	91	91	91	85	93.41	1e-45	  142
gi|188532208|ref|YP_001906005.1|	gi|261823685|ref|YP_003261791.1|	207	207	207	172	83.09	2e-120	  341
gi|188532209|ref|YP_001906006.1|	gi|261823684|ref|YP_003261790.1|	561	563	537	251	46.74	2e-178	  517
gi|188532210|ref|YP_001906007.1|	gi|261821542|ref|YP_003259648.1|	205	208	199	95	47.74	2e-63	  196
gi|188532211|ref|YP_001906008.1|	gi|261822452|ref|YP_003260558.1|	214	216	205	64	31.22	4e-28	  105
gi|188532212|ref|YP_001906009.1|	gi|261821271|ref|YP_003259377.1|	453	384	317	96	30.28	8e-30	  116
gi|188532213|ref|YP_001906010.1|	gi|261822574|ref|YP_003260680.1|	112	113	113	95	84.07	6e-61	  183
gi|188532214|ref|YP_001906011.1|	gi|261820858|ref|YP_003258964.1|	140	155	139	84	60.43	4e-59	  181
gi|188532215|ref|YP_001906012.1|	gi|261820868|ref|YP_003258974.1|	281	218	216	134	62.04	2e-92	  273
gi|188532216|ref|YP_001906013.1|	gi|261820867|ref|YP_003258973.1|	130	132	129	74	57.36	5e-50	  156
gi|188532217|ref|YP_001906014.1|	gi|261822506|ref|YP_003260612.1|	93	424	94	27	28.72	0.024	29.6
gi|188532218|ref|YP_001906015.1|	gi|261820965|ref|YP_003259071.1|	237	695	21	10	47.62	1.4	26.9
gi|188532219|ref|YP_001906016.1|	gi|261823598|ref|YP_003261704.1|	287	287	287	249	86.76	0.0	  501
gi|188532220|ref|YP_001906017.1|	gi|261822726|ref|YP_003260832.1|	142	149	111	72	64.86	2e-51	  161
gi|188532221|ref|YP_001906018.1|	gi|261820620|ref|YP_003258726.1|	394	398	391	279	71.36	0.0	  565
gi|188532222|ref|YP_001906019.1|	gi|261823588|ref|YP_003261694.1|	238	238	238	218	91.60	2e-157	  437
gi|188532223|ref|YP_001906020.1|	gi|261823587|ref|YP_003261693.1|	213	213	213	177	83.10	1e-132	  373
gi|188532224|ref|YP_001906021.1|	gi|261823586|ref|YP_003261692.1|	198	198	197	166	84.26	9e-115	  326
gi|188532225|ref|YP_001906022.1|	gi|261823585|ref|YP_003261691.1|	152	152	151	129	85.43	2e-90	  261
gi|188532226|ref|YP_001906023.1|	gi|261823584|ref|YP_003261690.1|	404	414	407	308	75.68	0.0	  623
gi|188532227|ref|YP_001906024.1|	gi|261823583|ref|YP_003261689.1|	223	221	225	146	64.89	3e-96	  281
gi|188532228|ref|YP_001906025.1|	gi|261823582|ref|YP_003261688.1|	78	78	78	74	94.87	2e-51	  156
gi|188532229|ref|YP_001906026.1|	gi|261823581|ref|YP_003261687.1|	55	55	55	53	96.36	7e-34	  109
gi|188532230|ref|YP_001906027.1|	gi|261823580|ref|YP_003261686.1|	269	269	269	203	75.46	8e-152	  426
gi|188532231|ref|YP_001906028.1|	gi|261823578|ref|YP_003261684.1|	158	163	158	111	70.25	3e-82	  241
gi|188532232|ref|YP_001906029.1|	gi|261823575|ref|YP_003261681.1|	258	258	254	154	60.63	3e-113	  327
gi|188532233|ref|YP_001906030.1|	gi|261823577|ref|YP_003261683.1|	424	425	424	345	81.37	0.0	  720
gi|188532234|ref|YP_001906031.1|	gi|261822418|ref|YP_003260524.1|	77	701	61	16	26.23	0.24	26.2
gi|188532235|ref|YP_001906032.1|	gi|261823568|ref|YP_003261674.1|	337	356	323	80	24.77	1e-16	77.0
gi|188532236|ref|YP_001906033.1|	gi|261822270|ref|YP_003260376.1|	365	356	201	51	25.37	7e-14	68.9
gi|188532237|ref|YP_001906034.1|	gi|261823569|ref|YP_003261675.1|	375	371	329	84	25.53	1e-24	  100
gi|188532238|ref|YP_001906035.1|	gi|261823568|ref|YP_003261674.1|	357	356	351	136	38.75	3e-78	  245
gi|188532239|ref|YP_001906036.1|	gi|261823667|ref|YP_003261773.1|	318	909	82	22	26.83	0.98	28.1
gi|188532240|ref|YP_001906037.1|	gi|261823563|ref|YP_003261669.1|	367	355	121	38	31.40	9e-13	65.9
gi|188532240|ref|YP_001906037.1|	gi|261823563|ref|YP_003261669.1|	367	355	52	13	25.00	5.0	25.8
gi|188532241|ref|YP_001906038.1|	gi|261822269|ref|YP_003260375.1|	326	323	197	55	27.92	3e-17	78.2
gi|188532242|ref|YP_001906039.1|	gi|261823565|ref|YP_003261671.1|	414	427	397	129	32.49	3e-52	  180
gi|188532243|ref|YP_001906040.1|	gi|261823579|ref|YP_003261685.1|	390	357	108	34	31.48	4e-06	45.1
gi|188532244|ref|YP_001906041.1|	gi|261823564|ref|YP_003261670.1|	321	327	321	232	72.27	3e-170	  477
gi|188532245|ref|YP_001906042.1|	gi|261823563|ref|YP_003261669.1|	348	355	339	255	75.22	0.0	  533
gi|188532246|ref|YP_001906043.1|	gi|261823562|ref|YP_003261668.1|	310	310	308	247	80.19	0.0	  537
gi|188532247|ref|YP_001906044.1|	gi|261823559|ref|YP_003261665.1|	310	313	273	199	72.89	2e-137	  393
gi|188532248|ref|YP_001906045.1|	gi|261823558|ref|YP_003261664.1|	435	433	421	294	69.83	0.0	  555
gi|188532249|ref|YP_001906046.1|	gi|261823557|ref|YP_003261663.1|	143	143	143	90	62.94	4e-63	  191
gi|188532250|ref|YP_001906047.1|	gi|261821234|ref|YP_003259340.1|	83	88	73	25	34.25	9e-10	48.9
gi|188532251|ref|YP_001906048.1|	gi|261823556|ref|YP_003261662.1|	153	158	158	138	87.34	2e-102	  292
gi|188532252|ref|YP_001906049.1|	gi|261823555|ref|YP_003261661.1|	339	339	336	278	82.74	0.0	  584
gi|188532253|ref|YP_001906050.1|	gi|261823554|ref|YP_003261660.1|	273	273	273	225	82.42	2e-168	  468
gi|188532254|ref|YP_001906051.1|	gi|261819493|ref|YP_003257599.1|	157	154	154	84	54.55	2e-59	  182
gi|188532255|ref|YP_001906052.1|	gi|261819496|ref|YP_003257602.1|	459	456	454	356	78.41	0.0	  666
gi|188532256|ref|YP_001906053.1|	gi|261819497|ref|YP_003257603.1|	233	232	233	211	90.56	7e-151	  421
gi|188532257|ref|YP_001906054.1|	gi|261819498|ref|YP_003257604.1|	169	174	150	62	41.33	1e-34	  120
gi|188532258|ref|YP_001906055.1|	gi|261819505|ref|YP_003257611.1|	300	300	298	207	69.46	1e-145	  413
gi|188532259|ref|YP_001906056.1|	gi|261819506|ref|YP_003257612.1|	320	320	320	285	89.06	0.0	  589
gi|188532260|ref|YP_001906057.1|	gi|261820498|ref|YP_003258604.1|	329	336	325	193	59.38	2e-137	  395
gi|188532261|ref|YP_001906058.1|	gi|261821118|ref|YP_003259224.1|	252	250	251	103	41.04	2e-65	  204
gi|188532262|ref|YP_001906059.1|	gi|261819452|ref|YP_003257558.1|	334	338	323	243	75.23	2e-175	  491
gi|188532263|ref|YP_001906060.1|	gi|261820814|ref|YP_003258920.1|	283	298	296	153	51.69	8e-95	  283
gi|188532264|ref|YP_001906061.1|	gi|261820488|ref|YP_003258594.1|	486	486	480	371	77.29	0.0	  780
gi|188532265|ref|YP_001906062.1|	gi|261820487|ref|YP_003258593.1|	193	196	192	130	67.71	5e-97	  281
gi|188532266|ref|YP_001906063.1|	gi|261820738|ref|YP_003258844.1|	532	527	498	339	68.07	0.0	  732
gi|188532267|ref|YP_001906064.1|	gi|261819525|ref|YP_003257631.1|	255	255	254	212	83.46	7e-156	  435
gi|188532268|ref|YP_001906065.1|	gi|261819526|ref|YP_003257632.1|	197	199	180	105	58.33	1e-71	  216
gi|188532269|ref|YP_001906066.1|	gi|261819527|ref|YP_003257633.1|	147	140	140	80	57.14	3e-53	  166
gi|188532270|ref|YP_001906067.1|	gi|261819528|ref|YP_003257634.1|	248	248	248	183	73.79	1e-138	  391
gi|188532271|ref|YP_001906068.1|	gi|261821281|ref|YP_003259387.1|	71	429	22	11	50.00	0.94	24.3
gi|188532272|ref|YP_001906069.1|	gi|261821525|ref|YP_003259631.1|	392	399	359	107	29.81	4e-29	  114
gi|188532273|ref|YP_001906070.1|	gi|261819529|ref|YP_003257635.1|	336	336	336	279	83.04	0.0	  577
gi|188532274|ref|YP_001906071.1|	gi|261821609|ref|YP_003259715.1|	330	325	322	202	62.73	1e-101	  303
gi|188532275|ref|YP_001906072.1|	gi|261819530|ref|YP_003257636.1|	504	503	502	425	84.66	0.0	  912
gi|188532276|ref|YP_001906073.1|	gi|261819531|ref|YP_003257637.1|	278	279	278	212	76.26	2e-156	  439
gi|188532277|ref|YP_001906074.1|	gi|261819532|ref|YP_003257638.1|	79	79	79	68	86.08	1e-41	  131
gi|188532278|ref|YP_001906075.1|	gi|261819533|ref|YP_003257639.1|	161	161	161	144	89.44	4e-104	  296
gi|188532279|ref|YP_001906076.1|	gi|261819535|ref|YP_003257641.1|	443	443	443	384	86.68	0.0	  793
gi|188532280|ref|YP_001906077.1|	gi|261819536|ref|YP_003257642.1|	176	176	176	163	92.61	9e-118	  332
gi|188532281|ref|YP_001906078.1|	gi|261819537|ref|YP_003257643.1|	293	257	263	160	60.84	8e-103	  302
gi|188532282|ref|YP_001906079.1|	gi|261819538|ref|YP_003257644.1|	345	347	338	219	64.79	4e-166	  469
gi|188532283|ref|YP_001906080.1|	gi|261819539|ref|YP_003257645.1|	732	732	731	563	77.02	0.0	 1159
gi|188532284|ref|YP_001906081.1|	gi|261819540|ref|YP_003257646.1|	70	71	70	61	87.14	2e-42	  132
gi|188532285|ref|YP_001906082.1|	gi|261820590|ref|YP_003258696.1|	362	376	356	118	33.15	2e-40	  145
gi|188532286|ref|YP_001906083.1|	gi|261819624|ref|YP_003257730.1|	298	314	122	38	31.15	2e-11	60.8
gi|188532287|ref|YP_001906084.1|	gi|261819544|ref|YP_003257650.1|	105	105	105	98	93.33	2e-71	  209
gi|188532288|ref|YP_001906085.1|	gi|261819545|ref|YP_003257651.1|	386	425	386	333	86.27	0.0	  688
gi|188532289|ref|YP_001906086.1|	gi|261819546|ref|YP_003257652.1|	811	811	811	678	83.60	0.0	 1377
gi|188532290|ref|YP_001906087.1|	gi|261819547|ref|YP_003257653.1|	303	298	297	264	88.89	0.0	  561
gi|188532291|ref|YP_001906088.1|	gi|261819642|ref|YP_003257748.1|	76	270	31	12	38.71	0.19	26.6
gi|188532292|ref|YP_001906089.1|	gi|261823543|ref|YP_003261649.1|	883	879	883	739	83.69	0.0	 1507
gi|188532293|ref|YP_001906090.1|	gi|261823477|ref|YP_003261583.1|	383	383	383	321	83.81	0.0	  682
gi|188532294|ref|YP_001906091.1|	gi|261823475|ref|YP_003261581.1|	258	257	256	215	83.98	2e-152	  426
gi|188532295|ref|YP_001906092.1|	gi|261823623|ref|YP_003261729.1|	404	448	378	109	28.84	5e-41	  149
gi|188532296|ref|YP_001906093.1|	gi|261823474|ref|YP_003261580.1|	457	457	457	395	86.43	0.0	  803
gi|188532297|ref|YP_001906094.1|	gi|261821234|ref|YP_003259340.1|	243	88	74	24	32.43	9e-07	43.5
gi|188532298|ref|YP_001906095.1|	gi|261819549|ref|YP_003257655.1|	307	302	302	278	92.05	0.0	  579
gi|188532299|ref|YP_001906096.1|	gi|261819550|ref|YP_003257656.1|	466	468	466	387	83.05	0.0	  822
gi|188532300|ref|YP_001906097.1|	gi|261819551|ref|YP_003257657.1|	218	213	203	178	87.68	8e-130	  366
gi|188532301|ref|YP_001906098.1|	gi|261819552|ref|YP_003257658.1|	118	128	118	76	64.41	2e-52	  162
gi|188532302|ref|YP_001906099.1|	gi|261819553|ref|YP_003257659.1|	367	367	367	290	79.02	0.0	  619
gi|188532303|ref|YP_001906100.1|	gi|261819555|ref|YP_003257661.1|	283	285	263	182	69.20	4e-137	  390
gi|188532304|ref|YP_001906101.1|	gi|261819556|ref|YP_003257662.1|	345	345	339	210	61.95	1e-160	  454
gi|188532305|ref|YP_001906102.1|	gi|261819557|ref|YP_003257663.1|	320	319	317	222	70.03	4e-167	  469
gi|188532306|ref|YP_001906103.1|	gi|261819558|ref|YP_003257664.1|	316	316	316	264	83.54	0.0	  553
gi|188532307|ref|YP_001906104.1|	gi|261823237|ref|YP_003261343.1|	394	394	394	376	95.43	0.0	  743
gi|188532308|ref|YP_001906105.1|	gi|261819560|ref|YP_003257666.1|	127	127	127	105	82.68	9e-71	  209
gi|188532309|ref|YP_001906106.1|	gi|261819561|ref|YP_003257667.1|	181	181	181	178	98.34	4e-129	  361
gi|188532310|ref|YP_001906107.1|	gi|261819562|ref|YP_003257668.1|	142	142	142	135	95.07	4e-96	  274
gi|188532311|ref|YP_001906108.1|	gi|261819563|ref|YP_003257669.1|	234	234	233	222	95.28	1e-148	  416
gi|188532312|ref|YP_001906109.1|	gi|261819564|ref|YP_003257670.1|	167	165	164	156	95.12	3e-110	  312
gi|188532313|ref|YP_001906110.1|	gi|261819565|ref|YP_003257671.1|	121	121	121	105	86.78	1e-57	  175
gi|188532314|ref|YP_001906111.1|	gi|261819566|ref|YP_003257672.1|	1342	1342	1342	1272	94.78	0.0	 2628
gi|188532315|ref|YP_001906112.1|	gi|261819567|ref|YP_003257673.1|	1407	1407	1407	1317	93.60	0.0	 2683
gi|188532316|ref|YP_001906113.1|	gi|261821704|ref|YP_003259810.1|	199	356	185	45	24.32	1e-08	51.2
gi|188532316|ref|YP_001906113.1|	gi|261821704|ref|YP_003259810.1|	199	356	163	39	23.93	6e-07	45.8
gi|188532316|ref|YP_001906113.1|	gi|261821704|ref|YP_003259810.1|	199	356	111	28	25.23	5e-04	37.0
gi|188532316|ref|YP_001906113.1|	gi|261821704|ref|YP_003259810.1|	199	356	154	31	20.13	0.008	33.5
gi|188532316|ref|YP_001906113.1|	gi|261821704|ref|YP_003259810.1|	199	356	170	38	22.35	0.015	32.7
gi|188532316|ref|YP_001906113.1|	gi|261821704|ref|YP_003259810.1|	199	356	61	17	27.87	0.11	30.0
gi|188532316|ref|YP_001906113.1|	gi|261821704|ref|YP_003259810.1|	199	356	74	20	27.03	0.38	28.1
gi|188532316|ref|YP_001906113.1|	gi|261821704|ref|YP_003259810.1|	199	356	46	14	30.43	0.67	27.3
gi|188532317|ref|YP_001906114.1|	gi|261822667|ref|YP_003260773.1|	183	688	75	23	30.67	0.70	27.3
gi|188532318|ref|YP_001906115.1|	gi|261820376|ref|YP_003258482.1|	255	249	240	60	25.00	4e-17	75.5
gi|188532319|ref|YP_001906116.1|	gi|261823727|ref|YP_003261833.1|	171	153	69	20	28.99	2.4	25.0
gi|188532320|ref|YP_001906117.1|	gi|261823350|ref|YP_003261456.1|	260	840	40	15	37.50	0.11	30.8
gi|188532321|ref|YP_001906118.1|	gi|261820639|ref|YP_003258745.1|	258	690	44	11	25.00	1.4	27.3
gi|188532322|ref|YP_001906119.1|	gi|261821976|ref|YP_003260082.1|	262	152	147	39	26.53	0.65	27.7
gi|188532323|ref|YP_001906120.1|	gi|261822010|ref|YP_003260116.1|	253	1017	112	26	23.21	2.5	26.6
gi|188532324|ref|YP_001906121.1|	gi|261823247|ref|YP_003261353.1|	140	364	55	18	32.73	1.4	25.8
gi|188532325|ref|YP_001906122.1|	gi|261819569|ref|YP_003257675.1|	62	63	62	28	45.16	1e-12	55.5
gi|188532326|ref|YP_001906123.1|	gi|261819570|ref|YP_003257676.1|	495	478	467	324	69.38	0.0	  696
gi|188532327|ref|YP_001906124.1|	gi|261819575|ref|YP_003257681.1|	214	213	203	142	69.95	8e-99	  287
gi|188532328|ref|YP_001906125.1|	gi|261819576|ref|YP_003257682.1|	644	646	641	556	86.74	0.0	 1174
gi|188532329|ref|YP_001906126.1|	gi|261819577|ref|YP_003257683.1|	168	153	147	85	57.82	2e-52	  164
gi|188532330|ref|YP_001906127.1|	gi|261819578|ref|YP_003257684.1|	261	260	258	178	68.99	4e-132	  375
gi|188532331|ref|YP_001906128.1|	gi|261819579|ref|YP_003257685.1|	355	354	353	316	89.52	0.0	  666
gi|188532332|ref|YP_001906129.1|	gi|261819580|ref|YP_003257686.1|	221	229	214	147	68.69	6e-106	  306
gi|188532333|ref|YP_001906130.1|	gi|261819581|ref|YP_003257687.1|	196	196	196	169	86.22	3e-127	  358
gi|188532334|ref|YP_001906131.1|	gi|261819582|ref|YP_003257688.1|	90	90	90	88	97.78	2e-58	  175
gi|188532335|ref|YP_001906132.1|	gi|261819583|ref|YP_003257689.1|	240	227	218	97	44.50	2e-55	  177
gi|188532336|ref|YP_001906133.1|	gi|261819584|ref|YP_003257690.1|	426	428	426	356	83.57	0.0	  724
gi|188532337|ref|YP_001906134.1|	gi|261819585|ref|YP_003257691.1|	529	529	529	465	87.90	0.0	  968
gi|188532338|ref|YP_001906135.1|	gi|261823450|ref|YP_003261556.1|	275	275	271	186	68.63	3e-134	  382
gi|188532339|ref|YP_001906136.1|	gi|261823449|ref|YP_003261555.1|	112	112	112	85	75.89	5e-63	  188
gi|188532340|ref|YP_001906137.1|	gi|261823448|ref|YP_003261554.1|	506	508	509	354	69.55	0.0	  704
gi|188532341|ref|YP_001906138.1|	gi|261823446|ref|YP_003261552.1|	548	548	547	434	79.34	0.0	  908
gi|188532342|ref|YP_001906139.1|	gi|261823445|ref|YP_003261551.1|	85	86	86	63	73.26	4e-41	  130
gi|188532343|ref|YP_001906140.1|	gi|261823444|ref|YP_003261550.1|	308	308	307	275	89.58	0.0	  578
gi|188532344|ref|YP_001906141.1|	gi|261823443|ref|YP_003261549.1|	616	616	616	543	88.15	0.0	 1127
gi|188532345|ref|YP_001906142.1|	gi|261823442|ref|YP_003261548.1|	514	514	514	429	83.46	0.0	  864
gi|188532346|ref|YP_001906143.1|	gi|261823439|ref|YP_003261545.1|	293	296	293	231	78.84	7e-161	  451
gi|188532347|ref|YP_001906144.1|	gi|261823438|ref|YP_003261544.1|	492	492	493	444	90.06	0.0	  896
gi|188532348|ref|YP_001906145.1|	gi|261823433|ref|YP_003261539.1|	93	93	93	66	70.97	5e-46	  143
gi|188532349|ref|YP_001906146.1|	gi|261823432|ref|YP_003261538.1|	672	673	671	587	87.48	0.0	 1212
gi|188532350|ref|YP_001906147.1|	gi|261823431|ref|YP_003261537.1|	494	498	493	366	74.24	0.0	  746
gi|188532351|ref|YP_001906148.1|	gi|261823430|ref|YP_003261536.1|	430	430	430	375	87.21	0.0	  778
gi|188532352|ref|YP_001906149.1|	gi|261823429|ref|YP_003261535.1|	109	108	108	96	88.89	8e-69	  202
gi|188532353|ref|YP_001906150.1|	gi|261823428|ref|YP_003261534.1|	419	450	419	413	98.57	0.0	  847
gi|188532354|ref|YP_001906151.1|	gi|261823427|ref|YP_003261533.1|	368	360	360	262	72.78	6e-169	  477
gi|188532355|ref|YP_001906152.1|	gi|261823426|ref|YP_003261532.1|	342	348	335	216	64.48	2e-159	  452
gi|188532356|ref|YP_001906153.1|	gi|261823425|ref|YP_003261531.1|	376	376	371	292	78.71	0.0	  590
gi|188532357|ref|YP_001906154.1|	gi|261823424|ref|YP_003261530.1|	420	420	420	314	74.76	0.0	  663
gi|188532358|ref|YP_001906155.1|	gi|261823423|ref|YP_003261529.1|	355	355	354	267	75.42	0.0	  583
gi|188532359|ref|YP_001906156.1|	gi|261822263|ref|YP_003260369.1|	293	289	286	205	71.68	4e-156	  439
gi|188532360|ref|YP_001906157.1|	gi|261823422|ref|YP_003261528.1|	233	243	232	119	51.29	2e-66	  206
gi|188532361|ref|YP_001906158.1|	gi|261823421|ref|YP_003261527.1|	376	376	376	300	79.79	0.0	  647
gi|188532362|ref|YP_001906159.1|	gi|261823420|ref|YP_003261526.1|	416	416	415	291	70.12	0.0	  588
gi|188532363|ref|YP_001906160.1|	gi|261823419|ref|YP_003261525.1|	358	361	359	210	58.50	1e-152	  436
gi|188532364|ref|YP_001906161.1|	gi|261823418|ref|YP_003261524.1|	457	463	438	336	76.71	0.0	  691
gi|188532365|ref|YP_001906162.1|	gi|261823417|ref|YP_003261523.1|	246	249	241	175	72.61	1e-129	  368
gi|188532366|ref|YP_001906163.1|	gi|261823399|ref|YP_003261505.1|	396	397	382	284	74.35	0.0	  593
gi|188532367|ref|YP_001906164.1|	gi|261823398|ref|YP_003261504.1|	379	374	379	226	59.63	1e-145	  419
gi|188532368|ref|YP_001906165.1|	gi|261823397|ref|YP_003261503.1|	245	246	245	150	61.22	4e-106	  308
gi|188532369|ref|YP_001906166.1|	gi|261823396|ref|YP_003261502.1|	313	313	310	234	75.48	8e-165	  463
gi|188532370|ref|YP_001906167.1|	gi|261823395|ref|YP_003261501.1|	851	852	830	671	80.84	0.0	 1392
gi|188532371|ref|YP_001906168.1|	gi|261823392|ref|YP_003261498.1|	73	61	22	12	54.55	0.005	29.3
gi|188532372|ref|YP_001906169.1|	gi|261823391|ref|YP_003261497.1|	274	274	274	230	83.94	6e-178	  493
gi|188532373|ref|YP_001906170.1|	gi|261823390|ref|YP_003261496.1|	236	234	236	168	71.19	1e-115	  332
gi|188532374|ref|YP_001906171.1|	gi|261823389|ref|YP_003261495.1|	302	311	291	230	79.04	1e-173	  484
gi|188532375|ref|YP_001906172.1|	gi|261823388|ref|YP_003261494.1|	238	238	238	154	64.71	7e-111	  320
gi|188532376|ref|YP_001906173.1|	gi|261823387|ref|YP_003261493.1|	720	720	720	630	87.50	0.0	 1333
gi|188532377|ref|YP_001906174.1|	gi|261823384|ref|YP_003261490.1|	319	316	319	284	89.03	0.0	  582
gi|188532378|ref|YP_001906175.1|	gi|261823381|ref|YP_003261487.1|	156	162	152	93	61.18	6e-65	  196
gi|188532379|ref|YP_001906176.1|	gi|261823380|ref|YP_003261486.1|	292	288	290	218	75.17	7e-164	  459
gi|188532380|ref|YP_001906177.1|	gi|261823379|ref|YP_003261485.1|	610	608	609	488	80.13	0.0	 1036
gi|188532381|ref|YP_001906178.1|	gi|261823377|ref|YP_003261483.1|	207	206	205	164	80.00	4e-111	  318
gi|188532382|ref|YP_001906179.1|	gi|261823376|ref|YP_003261482.1|	330	345	324	210	64.81	4e-154	  437
gi|188532383|ref|YP_001906180.1|	gi|261823375|ref|YP_003261481.1|	266	266	264	182	68.94	1e-138	  392
gi|188532384|ref|YP_001906181.1|	gi|261823374|ref|YP_003261480.1|	448	449	445	401	90.11	0.0	  813
gi|188532385|ref|YP_001906182.1|	gi|261820206|ref|YP_003258312.1|	77	310	19	11	57.89	0.30	25.8
gi|188532386|ref|YP_001906183.1|	gi|261820845|ref|YP_003258951.1|	156	153	152	85	55.92	6e-64	  194
gi|188532386|ref|YP_001906183.1|	gi|261820845|ref|YP_003258951.1|	156	153	70	22	31.43	1e-07	45.8
gi|188532387|ref|YP_001906184.1|	gi|261823550|ref|YP_003261656.1|	312	311	309	269	87.06	0.0	  548
gi|188532388|ref|YP_001906185.1|	gi|261823549|ref|YP_003261655.1|	757	754	755	665	88.08	0.0	 1365
